params,total_pnl,win_rate,avg_trade,max_win,max_loss,max_drawdown,std_dev,sharpe_ratio,trade_count,profit_factor
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.15, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 2.0}",11481.120863661943,0.988,45.9244834546478,1227.161362994972,-375.4760946129939,444.2222021828153,156.49622438060518,0.2934542583146133,250,15.006520336252382
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.25, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.5}",10717.58272223033,0.988,42.87033088892132,1450.2693706910031,-340.02229977271463,441.7663256800396,146.54323784846508,0.2925439038903449,250,15.946613896992542
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.25, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 1.5}",8556.378716925952,0.988,34.225514867703815,1300.1292040681146,-413.75576277666204,593.1676454853222,117.3492317528623,0.29165521031942343,250,9.707052850317098
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.2, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 1.5}",11008.370439654427,0.992,44.033481758617725,1440.9171068619148,-291.0592886467315,291.0592886467315,151.39071112816427,0.29085986472010084,250,24.58637635504089
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.25, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 2.5}",13129.145497144897,0.992,52.5165819885796,1411.055850456278,-317.553874554538,317.553874554538,181.0293558057284,0.29009981146338365,250,23.155810743181622
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.2, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.0}",9733.315103918305,0.988,38.93326041567323,1335.2484128693873,-280.3765838562387,526.130594324834,134.2280064769424,0.29005318217522036,250,14.694666321841584
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.2, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 1.5}",12991.214585166215,0.988,51.964858340664854,1534.9685817277345,-329.7915848119598,568.6194551163909,179.23798438604942,0.28992101489347827,250,16.15418676713149
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.15, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 1.5}",8413.425693006235,0.988,33.653702772024914,1225.0125520115153,-476.17434097605724,476.17434097605747,116.12394827896696,0.2898084613104777,250,13.74329380095699
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.15, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.0}",10710.184930146434,0.988,42.840739720585724,1188.3170016419785,-275.32321476808943,462.83175561544067,147.8252490021613,0.2898066467654613,250,15.281298467834414
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.25, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 1.5}",8577.631928740277,0.988,34.310527714961104,1010.6742567783414,-475.091822488797,650.1317390055067,118.4838288128403,0.28957983598891607,250,8.561096748308591
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.2, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 2.0}",14612.259231324908,0.992,58.44903692529962,1479.637407537716,-375.996843020384,375.9968430203844,202.13885626593793,0.2891529021436774,250,21.800101665406103
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.25, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 1.5}",10664.185190782187,0.984,42.65674076312874,1429.016636952484,-375.63287110827366,872.4867265252764,148.01614538316863,0.28818978262610107,250,9.544201381823996
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.25, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 2.0}",10317.371554420633,0.988,41.26948621768251,1285.4271271661555,-275.4465153814843,275.44651538148355,143.76992469805063,0.2870522906954133,250,20.003948174378653
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.25, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 2.0}",14084.781638360335,0.988,56.33912655344138,1741.5339400107896,-293.1669520167169,425.96609636833045,196.8765481627898,0.28616474170837597,250,21.069138002768852
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.2, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.0}",12844.449168117873,0.984,51.377796672471526,1488.555877717246,-414.7543525757297,789.526351707817,179.68027575427638,0.28594010364684525,250,12.021396822980474
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.2, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 1.5}",11135.079405061548,0.988,44.54031762024617,1349.3194647909531,-376.1097008204458,376.10970082044514,155.90415647717316,0.28569037944006054,250,19.680789293896886
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.2, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 2.0}",12435.925572803508,0.984,49.74370229121399,1637.531904086286,-275.90951021871086,665.1735510043487,174.1479555468208,0.2856404609231262,250,14.214482424794044
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.25, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 2.0}",13199.496121146967,0.988,52.797984484587886,1731.8539302020265,-375.90964909720526,704.184162974205,185.29111567040462,0.2849461200206966,250,13.09050337605638
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.25, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 1.5}",11750.253773350094,0.984,47.001015093400405,1240.539070085689,-376.1178518783317,942.0094264379704,165.20171969853598,0.28450681493612157,250,9.914354453205135
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.2, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 2.5}",11767.84694921695,0.984,47.071387796867796,1232.4856476230657,-375.4960549870078,602.724030180666,165.7041379509594,0.2840688734689215,250,13.02985619253551
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.2, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 2.5}",12678.289904187708,0.984,50.71315961675081,1447.7266230811756,-275.86834000560583,651.7551792790396,178.54561301696276,0.28403475593619204,250,14.667495099698218
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.15, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 1.5}",11978.872588804761,0.992,47.91549035521902,1527.1818513301284,-433.17896790831537,433.17896790831537,169.20545550781614,0.2831793467380586,250,17.89936127909319
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.15, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 2.0}",11086.637919190694,0.992,44.34655167676279,1791.2372336198632,-376.21744772648395,376.21744772648344,157.79042124064705,0.28104717211654834,250,18.557984531052316
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.25, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 2.0}",12423.500559152302,0.984,49.6940022366092,1258.4888119619654,-375.3357659235863,905.7154027249228,176.93110582498693,0.2808663971487551,250,10.697895652567038
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.25, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 1.5}",11446.487657731443,0.992,45.78595063092577,1681.3350153831457,-275.1266735493134,275.12667354931364,163.28010470709327,0.28041353055879514,250,22.781720669758972
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.2, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 1.5}",11328.274019213004,0.988,45.31309607685205,1484.1764066087953,-377.96544633707174,605.3671786005827,161.63072492250794,0.2803495195519101,250,12.392425913380663
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.25, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 2.0}",8564.41495585303,0.988,34.25765982341212,1116.6276065997884,-376.1027932786806,507.1249701052277,122.63358759120182,0.2793497319642134,250,10.57373533020907
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.2, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.0}",9856.123088298702,0.984,39.424492353194815,1320.4976521443982,-476.05331955611376,744.8878373248969,141.73344138093518,0.27815942355646406,250,9.072561918935506
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.2, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.5}",12105.955472997635,0.984,48.42382189199054,1587.3719557930303,-375.9134604588293,519.9119257956293,174.2470845306254,0.2779031971893891,250,14.513744596604845
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.25, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 1.5}",9281.088296601145,0.984,37.124353186404605,1033.1743853747473,-375.7006041001181,453.22910411355815,133.65331473873266,0.2777660491172688,250,12.196472034524705
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.25, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 2.5}",7582.17927480192,0.984,30.328717099207662,960.4776641763304,-375.0282971073194,825.8969501469345,110.03621151285327,0.275624875504415,250,7.313614683459688
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.25, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.5}",11811.408013897402,0.984,47.24563205558961,1379.4641299833143,-455.04505653129013,805.262792285213,172.730273162068,0.2735225921356609,250,11.925212182688158
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.15, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 2.5}",12162.979216619367,0.988,48.651916866477464,1316.5686852016458,-276.9532882107498,484.91998457027614,178.00400027875463,0.27331923322109875,250,16.714231978658024
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.2, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 2.0}",11067.746925733694,0.984,44.270987702934775,1456.8635382313603,-275.8809850125089,559.4484172886673,162.0661410023782,0.2731661741873963,250,14.249559868531051
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.15, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 1.5}",10400.113874707566,0.984,41.60045549883027,1449.9606254540524,-476.0510439902351,693.832739549566,152.77810699463717,0.2722933037800405,250,9.889869251148347
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.25, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 1.5}",10524.435255747914,0.984,42.09774102299164,1394.043906641713,-427.2608068384618,801.1348201689248,154.86650974174006,0.2718324387447943,250,10.770583702086483
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.25, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 2.5}",9736.329774107067,0.984,38.94531909642827,1282.8462982515546,-317.1689244245155,797.0274252675736,143.50312904738442,0.271390034175273,250,10.076679639914973
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.2, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.5}",12781.602269747433,0.984,51.12640907898972,1648.6849600836222,-395.8900124168123,395.8900124168123,188.4871659734277,0.27124610216802425,250,15.21357548026247
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.2, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 2.5}",8451.334330190324,0.988,33.80533732076127,1280.8251545982077,-375.033789123188,445.5435301499393,125.07142602250545,0.27028825364698655,250,11.299254112551589
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.25, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.5}",12568.730619506608,0.984,50.274922478026426,1698.3916016173587,-375.0559338274839,375.0559338274834,186.10851895830723,0.27013767429576513,250,18.52143443190537
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.15, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 2.0}",12795.701966755823,0.988,51.18280786702331,1610.769080603991,-475.8069806978754,475.8069806978747,189.58970947211526,0.2699661706826511,250,14.443558995202253
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.25, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.5}",11490.820985337616,0.984,45.96328394135045,1629.5862585355333,-272.7260542421585,543.4092295756298,170.64608021862864,0.2693486066744875,250,16.978814977323903
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.25, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 2.0}",12673.62708223206,0.984,50.69450832892825,1725.8559082411512,-375.6547789085764,375.6547789085762,188.68926388799383,0.26866662831977856,250,20.32058807045636
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.2, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 1.5}",9585.534664706272,0.988,38.342138658825114,1115.3717757621337,-441.18575602736394,816.9189258065079,142.94666094623247,0.2682268924997626,250,9.687523751916238
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.15, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 1.5}",12170.440647300435,0.984,48.68176258920175,1795.1040942405846,-276.1188566532252,360.7087924482275,181.7678681719572,0.2678238077983482,250,20.11104309693936
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.15, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 2.0}",11203.036026326821,0.984,44.812144105307276,1669.7651673494513,-375.136132958197,408.8041611306186,167.43813140602737,0.2676340432672444,250,13.296918935762346
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.25, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 2.0}",11876.721209173611,0.992,47.50688483669444,1629.388684746643,-175.7490436421779,175.74904364217764,178.88013826681677,0.26557942819696057,250,41.57648952969249
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.25, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 1.5}",10116.040070464218,0.984,40.46416028185689,1217.0321063214476,-375.8712719554821,633.7797502587471,152.58274392200187,0.2651948656955704,250,11.019343166987635
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.25, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 2.0}",8022.8198780194325,0.984,32.091279512077726,1185.50537872226,-275.15720001170894,481.7580679275932,122.54966850064537,0.26186345426065943,250,11.599363254835
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.25, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 1.5}",7406.431115541852,0.988,29.625724462167398,1308.4817473510714,-476.17732065780245,476.17732065780274,114.85203166018096,0.25794689074219135,250,10.613675478538553
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.2, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 2.0}",9173.022357375698,0.984,36.692089429502765,1381.904972976238,-336.7365037176608,650.5194080602914,143.1436911419761,0.25633046861359726,250,10.910950974597126
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.15, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 1.5}",9189.135146945844,0.984,36.75654058778337,1391.7602532349235,-275.9229193845279,660.1258585164207,150.4171113092172,0.244364090414034,250,10.816940488456282
